NOM_USUEL,AAAAMMJJHH,RR1,T,U
TOULOUSE-BLAGNAC,2024012100,0,-2.4,82
TOULOUSE-BLAGNAC,2024012101,0,-1.6,87
TOULOUSE-BLAGNAC,2024012102,0,-3,85
TOULOUSE-BLAGNAC,2024012103,0,-3,90
TOULOUSE-BLAGNAC,2024012104,0,-1.3,93
TOULOUSE-BLAGNAC,2024012105,0,-1.9,93
TOULOUSE-BLAGNAC,2024012106,0,-0.7,92
TOULOUSE-BLAGNAC,2024012107,0,,91
TOULOUSE-BLAGNAC,2024012108,0,,93
TOULOUSE-BLAGNAC,2024012109,0,2.4,85
TOULOUSE-BLAGNAC,2024012110,0,5.6,76
TOULOUSE-BLAGNAC,2024012111,0,8.3,68
TOULOUSE-BLAGNAC,2024012112,0,10.4,63
TOULOUSE-BLAGNAC,2024012113,0,12.6,57
TOULOUSE-BLAGNAC,2024012114,0,12.8,55
TOULOUSE-BLAGNAC,2024012115,0,13.1,49
TOULOUSE-BLAGNAC,2024012116,0,12.7,46
TOULOUSE-BLAGNAC,2024012117,0,10.1,50
TOULOUSE-BLAGNAC,2024012118,0,7.6,62
TOULOUSE-BLAGNAC,2024012119,0,5.7,68
TOULOUSE-BLAGNAC,2024012120,0,5.8,74
TOULOUSE-BLAGNAC,2024012121,0,4.1,81
TOULOUSE-BLAGNAC,2024012122,0,5.6,79
TOULOUSE-BLAGNAC,2024012123,0,5.4,79
TOULOUSE-BLAGNAC,2024012200,0,3.5,84
TOULOUSE-BLAGNAC,2024012201,0,2.3,86
TOULOUSE-BLAGNAC,2024012202,0,2.1,89
TOULOUSE-BLAGNAC,2024012203,0,2.2,90
TOULOUSE-BLAGNAC,2024012204,0,1.9,90
TOULOUSE-BLAGNAC,2024012205,0,1.4,93
TOULOUSE-BLAGNAC,2024012206,0,1,92
TOULOUSE-BLAGNAC,2024012207,0,1.2,91
TOULOUSE-BLAGNAC,2024012208,0,2,91
TOULOUSE-BLAGNAC,2024012209,0,5.7,83
TOULOUSE-BLAGNAC,2024012210,0,8,81
TOULOUSE-BLAGNAC,2024012211,0,9,77
TOULOUSE-BLAGNAC,2024012212,0,10.6,76
TOULOUSE-BLAGNAC,2024012213,0,12,72
TOULOUSE-BLAGNAC,2024012214,0,12.7,69
TOULOUSE-BLAGNAC,2024012215,0,12.9,70
TOULOUSE-BLAGNAC,2024012216,0,12.4,72
TOULOUSE-BLAGNAC,2024012217,0,11.5,75
TOULOUSE-BLAGNAC,2024012218,0,11.4,76
TOULOUSE-BLAGNAC,2024012219,0,11,92
TOULOUSE-BLAGNAC,2024012220,0.2,11,95
TOULOUSE-BLAGNAC,2024012221,0,11.2,93
TOULOUSE-BLAGNAC,2024012222,0,11,93
TOULOUSE-BLAGNAC,2024012223,0,10.6,93
TOULOUSE-BLAGNAC,2024012300,0,10.7,92
TOULOUSE-BLAGNAC,2024012301,0,10.3,91
TOULOUSE-BLAGNAC,2024012302,0,9.5,93
TOULOUSE-BLAGNAC,2024012303,0,9.8,94
TOULOUSE-BLAGNAC,2024012304,0,9.8,93
TOULOUSE-BLAGNAC,2024012305,0,9,91
TOULOUSE-BLAGNAC,2024012306,0,8.5,96
TOULOUSE-BLAGNAC,2024012307,0,9.3,97
TOULOUSE-BLAGNAC,2024012308,0,9.5,97
TOULOUSE-BLAGNAC,2024012309,0,10,96
TOULOUSE-BLAGNAC,2024012310,0,10.4,93
TOULOUSE-BLAGNAC,2024012311,0,11.1,89
TOULOUSE-BLAGNAC,2024012312,0,12,83
TOULOUSE-BLAGNAC,2024012313,0,12.4,81
TOULOUSE-BLAGNAC,2024012314,0,14.5,73
TOULOUSE-BLAGNAC,2024012315,0,13.3,78
TOULOUSE-BLAGNAC,2024012316,0,12.9,80
TOULOUSE-BLAGNAC,2024012317,0,12.2,82
TOULOUSE-BLAGNAC,2024012318,0,10.8,88
TOULOUSE-BLAGNAC,2024012319,0,9.7,92
TOULOUSE-BLAGNAC,2024012320,0,8.6,94
TOULOUSE-BLAGNAC,2024012321,0,8.1,96
TOULOUSE-BLAGNAC,2024012322,0,7.3,95
TOULOUSE-BLAGNAC,2024012323,0,6.7,98
TOULOUSE-BLAGNAC,2024012400,0,6.7,98
TOULOUSE-BLAGNAC,2024012401,0,5.6,98
TOULOUSE-BLAGNAC,2024012402,0,5.3,98
TOULOUSE-BLAGNAC,2024012403,0,5.6,99
TOULOUSE-BLAGNAC,2024012404,0,6.4,99
TOULOUSE-BLAGNAC,2024012405,0,6.8,99
TOULOUSE-BLAGNAC,2024012406,0,6.9,98
TOULOUSE-BLAGNAC,2024012407,0,6.9,98
TOULOUSE-BLAGNAC,2024012408,0,6.9,97
TOULOUSE-BLAGNAC,2024012409,0,7.6,96
TOULOUSE-BLAGNAC,2024012410,0,9.2,93
TOULOUSE-BLAGNAC,2024012411,0,11.3,88
TOULOUSE-BLAGNAC,2024012412,0,13.8,81
TOULOUSE-BLAGNAC,2024012413,0,16.6,71
TOULOUSE-BLAGNAC,2024012414,0,18.3,66
TOULOUSE-BLAGNAC,2024012415,0,16.3,69
TOULOUSE-BLAGNAC,2024012416,0,15.5,72
TOULOUSE-BLAGNAC,2024012417,0,15.1,71
TOULOUSE-BLAGNAC,2024012418,0,13.7,84
TOULOUSE-BLAGNAC,2024012419,0,13.2,85
TOULOUSE-BLAGNAC,2024012420,0,13,85
TOULOUSE-BLAGNAC,2024012421,0,10.8,91
TOULOUSE-BLAGNAC,2024012422,0,9.1,96
TOULOUSE-BLAGNAC,2024012423,0,7.8,97
TOULOUSE-BLAGNAC,2024012500,0,6.7,98
TOULOUSE-BLAGNAC,2024012501,0,6.1,98
TOULOUSE-BLAGNAC,2024012502,0,5.7,98
TOULOUSE-BLAGNAC,2024012503,0,6.5,99
TOULOUSE-BLAGNAC,2024012504,0,6.9,99
TOULOUSE-BLAGNAC,2024012505,0,7.2,99
TOULOUSE-BLAGNAC,2024012506,0,7.9,99
TOULOUSE-BLAGNAC,2024012507,0,8.1,99
TOULOUSE-BLAGNAC,2024012508,0,7.9,99
TOULOUSE-BLAGNAC,2024012509,0,8.3,99
TOULOUSE-BLAGNAC,2024012510,0,8.4,99
TOULOUSE-BLAGNAC,2024012511,0,8.9,99
TOULOUSE-BLAGNAC,2024012512,0,9.7,99
TOULOUSE-BLAGNAC,2024012513,0,11.4,94
TOULOUSE-BLAGNAC,2024012514,0,13.7,78
TOULOUSE-BLAGNAC,2024012515,0,15.1,73
TOULOUSE-BLAGNAC,2024012516,0,14.3,76
TOULOUSE-BLAGNAC,2024012517,0,12.9,81
TOULOUSE-BLAGNAC,2024012518,0,10.6,87
TOULOUSE-BLAGNAC,2024012519,0,10,92
TOULOUSE-BLAGNAC,2024012520,0,9,94
TOULOUSE-BLAGNAC,2024012521,0,10.4,95
TOULOUSE-BLAGNAC,2024012522,0,9.7,92
TOULOUSE-BLAGNAC,2024012523,0,9.6,96
TOULOUSE-BLAGNAC,2024012600,0,10.2,96
TOULOUSE-BLAGNAC,2024012601,0,10.7,96
TOULOUSE-BLAGNAC,2024012602,0,10.3,97
TOULOUSE-BLAGNAC,2024012603,0,10.1,98
TOULOUSE-BLAGNAC,2024012604,0.2,9.9,98
TOULOUSE-BLAGNAC,2024012605,0,9.8,98
TOULOUSE-BLAGNAC,2024012606,0,9.8,98
TOULOUSE-BLAGNAC,2024012607,0,9.6,98
TOULOUSE-BLAGNAC,2024012608,0,9.7,98
TOULOUSE-BLAGNAC,2024012609,0,9.7,98
TOULOUSE-BLAGNAC,2024012610,0,9.8,97
TOULOUSE-BLAGNAC,2024012611,0,10.1,94
TOULOUSE-BLAGNAC,2024012612,0,10.5,93
TOULOUSE-BLAGNAC,2024012613,0,10.8,92
TOULOUSE-BLAGNAC,2024012614,0,11.3,88
TOULOUSE-BLAGNAC,2024012615,0,10.7,90
TOULOUSE-BLAGNAC,2024012616,0,10.2,92
TOULOUSE-BLAGNAC,2024012617,0,9.8,93
TOULOUSE-BLAGNAC,2024012618,0,9.6,93
TOULOUSE-BLAGNAC,2024012619,0,9.6,93
TOULOUSE-BLAGNAC,2024012620,0,9.4,93
TOULOUSE-BLAGNAC,2024012621,0,9.1,93
TOULOUSE-BLAGNAC,2024012622,0,8.8,94
TOULOUSE-BLAGNAC,2024012623,0,8.7,95
TOULOUSE-BLAGNAC,2024012700,0,8,97
TOULOUSE-BLAGNAC,2024012701,0,7.7,98
TOULOUSE-BLAGNAC,2024012702,0,7.2,98
TOULOUSE-BLAGNAC,2024012703,0,7.1,98
TOULOUSE-BLAGNAC,2024012704,0,6.9,99
TOULOUSE-BLAGNAC,2024012705,0,6.7,99
TOULOUSE-BLAGNAC,2024012706,0,6.4,99
TOULOUSE-BLAGNAC,2024012707,0,6.2,99
TOULOUSE-BLAGNAC,2024012708,0,5.8,99
TOULOUSE-BLAGNAC,2024012709,0,5.6,99
TOULOUSE-BLAGNAC,2024012710,0,6.1,99
TOULOUSE-BLAGNAC,2024012711,0,6.5,99
TOULOUSE-BLAGNAC,2024012712,0,7.2,99
TOULOUSE-BLAGNAC,2024012713,0,8.1,98
TOULOUSE-BLAGNAC,2024012714,0,8.7,95
TOULOUSE-BLAGNAC,2024012715,0,9.9,91
TOULOUSE-BLAGNAC,2024012716,0,10,89
TOULOUSE-BLAGNAC,2024012717,0,7.6,93
TOULOUSE-BLAGNAC,2024012718,0,7.7,98
TOULOUSE-BLAGNAC,2024012719,0,7,98
TOULOUSE-BLAGNAC,2024012720,0,6.5,98
TOULOUSE-BLAGNAC,2024012721,0,5.3,98
TOULOUSE-BLAGNAC,2024012722,0,5,98
TOULOUSE-BLAGNAC,2024012723,0,3.5,99
TOULOUSE-BLAGNAC,2024012800,0,3.7,99
TOULOUSE-BLAGNAC,2024012801,0,4.5,99
TOULOUSE-BLAGNAC,2024012802,0,4.2,99
TOULOUSE-BLAGNAC,2024012803,0,8.6,83
TOULOUSE-BLAGNAC,2024012804,0,9.8,74
TOULOUSE-BLAGNAC,2024012805,0,9.2,73
TOULOUSE-BLAGNAC,2024012806,0,9.2,74
TOULOUSE-BLAGNAC,2024012807,0,,80
TOULOUSE-BLAGNAC,2024012808,0,9.7,86
TOULOUSE-BLAGNAC,2024012809,0,,83
TOULOUSE-BLAGNAC,2024012810,0,12,79
TOULOUSE-BLAGNAC,2024012811,0,12.6,76
TOULOUSE-BLAGNAC,2024012812,0,13.2,73
TOULOUSE-BLAGNAC,2024012813,0,12.8,75
TOULOUSE-BLAGNAC,2024012814,0,12.5,76
TOULOUSE-BLAGNAC,2024012815,0,12.4,77
TOULOUSE-BLAGNAC,2024012816,0,12,79
TOULOUSE-BLAGNAC,2024012817,0,11.8,80
TOULOUSE-BLAGNAC,2024012818,0,11.7,82
TOULOUSE-BLAGNAC,2024012819,0,11.5,84
TOULOUSE-BLAGNAC,2024012820,0,11.9,85
TOULOUSE-BLAGNAC,2024012821,0,12.4,84
TOULOUSE-BLAGNAC,2024012822,0,12.1,85
TOULOUSE-BLAGNAC,2024012823,0,11.7,86
TOULOUSE-BLAGNAC,2024012900,0,11.6,87
TOULOUSE-BLAGNAC,2024012901,0,11.7,86
TOULOUSE-BLAGNAC,2024012902,0,11.5,88
TOULOUSE-BLAGNAC,2024012903,0,,
TOULOUSE-BLAGNAC,2024012904,0,,
TOULOUSE-BLAGNAC,2024012905,0,,
TOULOUSE-BLAGNAC,2024012906,0,,
TOULOUSE-BLAGNAC,2024012907,0,12.1,87
TOULOUSE-BLAGNAC,2024012908,0,12.3,86
TOULOUSE-BLAGNAC,2024012909,0,13.3,79
TOULOUSE-BLAGNAC,2024012910,0,14.4,71
TOULOUSE-BLAGNAC,2024012911,0,14.9,68
TOULOUSE-BLAGNAC,2024012912,0,15.5,67
TOULOUSE-BLAGNAC,2024012913,0,15.1,68
TOULOUSE-BLAGNAC,2024012914,0,15.2,69
TOULOUSE-BLAGNAC,2024012915,0,14.7,69
TOULOUSE-BLAGNAC,2024012916,0,14,72
TOULOUSE-BLAGNAC,2024012917,0,12.8,77
TOULOUSE-BLAGNAC,2024012918,0,12,81
TOULOUSE-BLAGNAC,2024012919,0,12,82
TOULOUSE-BLAGNAC,2024012920,0,11.8,83
TOULOUSE-BLAGNAC,2024012921,0,11.7,84
TOULOUSE-BLAGNAC,2024012922,0,11.6,83
TOULOUSE-BLAGNAC,2024012923,0,11.5,84
TOULOUSE-BLAGNAC,2024013000,0,11,86
TOULOUSE-BLAGNAC,2024013001,0,10.7,88
TOULOUSE-BLAGNAC,2024013002,0,10.8,88
TOULOUSE-BLAGNAC,2024013003,0,10.9,88
TOULOUSE-BLAGNAC,2024013004,0,10.8,89
TOULOUSE-BLAGNAC,2024013005,0,10.4,90
TOULOUSE-BLAGNAC,2024013006,0,10.5,90
TOULOUSE-BLAGNAC,2024013007,0,10.9,90
TOULOUSE-BLAGNAC,2024013008,0,11.3,89
TOULOUSE-BLAGNAC,2024013009,0,12.3,86
TOULOUSE-BLAGNAC,2024013010,0,13.3,77
TOULOUSE-BLAGNAC,2024013011,0,14.4,72
TOULOUSE-BLAGNAC,2024013012,0,14.9,68
TOULOUSE-BLAGNAC,2024013013,0,15.7,66
TOULOUSE-BLAGNAC,2024013014,0,15.7,61
TOULOUSE-BLAGNAC,2024013015,0,15.7,59
TOULOUSE-BLAGNAC,2024013016,0,14.5,65
TOULOUSE-BLAGNAC,2024013017,0,12.4,74
TOULOUSE-BLAGNAC,2024013018,0,11.9,76
TOULOUSE-BLAGNAC,2024013019,0,11.2,80
TOULOUSE-BLAGNAC,2024013020,0,10.4,83
TOULOUSE-BLAGNAC,2024013021,0,9.3,86
TOULOUSE-BLAGNAC,2024013022,0,9.1,90
TOULOUSE-BLAGNAC,2024013023,0,9.4,93
TOULOUSE-BLAGNAC,2024013100,0,8.9,94
TOULOUSE-BLAGNAC,2024013101,0,7.8,93
TOULOUSE-BLAGNAC,2024013102,0,6.3,93
TOULOUSE-BLAGNAC,2024013103,0,7.2,94
TOULOUSE-BLAGNAC,2024013104,0,5.3,96
TOULOUSE-BLAGNAC,2024013105,0,6,98
TOULOUSE-BLAGNAC,2024013106,0,6.8,96
TOULOUSE-BLAGNAC,2024013107,0,6.7,97
TOULOUSE-BLAGNAC,2024013108,0,7.1,97
TOULOUSE-BLAGNAC,2024013109,0,,96
TOULOUSE-BLAGNAC,2024013110,0,9.1,94
TOULOUSE-BLAGNAC,2024013111,0,10,86
TOULOUSE-BLAGNAC,2024013112,0,12.4,75
TOULOUSE-BLAGNAC,2024013113,0,13.2,72
TOULOUSE-BLAGNAC,2024013114,0,14.6,65
TOULOUSE-BLAGNAC,2024013115,0,14.6,66
TOULOUSE-BLAGNAC,2024013116,0,13.9,70
TOULOUSE-BLAGNAC,2024013117,0,12.9,74
TOULOUSE-BLAGNAC,2024013118,0,10.8,83
TOULOUSE-BLAGNAC,2024013119,0,9.9,86
TOULOUSE-BLAGNAC,2024013120,0,8.3,86
TOULOUSE-BLAGNAC,2024013121,0,7.6,92
TOULOUSE-BLAGNAC,2024013122,0,7.1,95
TOULOUSE-BLAGNAC,2024013123,0,6.1,95
TOULOUSE-BLAGNAC,2024020100,0,5.7,97
TOULOUSE-BLAGNAC,2024020101,0,5.3,96
TOULOUSE-BLAGNAC,2024020102,0,4.7,97
TOULOUSE-BLAGNAC,2024020103,0,4.5,97
TOULOUSE-BLAGNAC,2024020104,0,3.9,98
TOULOUSE-BLAGNAC,2024020105,0,5.2,99
TOULOUSE-BLAGNAC,2024020106,0,5.3,99
TOULOUSE-BLAGNAC,2024020107,0,5.5,99
TOULOUSE-BLAGNAC,2024020108,0,6.1,99
TOULOUSE-BLAGNAC,2024020109,0,7,98
TOULOUSE-BLAGNAC,2024020110,0,8.2,98
TOULOUSE-BLAGNAC,2024020111,0,9.3,97
TOULOUSE-BLAGNAC,2024020112,0,9.5,92
TOULOUSE-BLAGNAC,2024020113,0,9.1,91
TOULOUSE-BLAGNAC,2024020114,0,10.3,87
TOULOUSE-BLAGNAC,2024020115,0,10.7,85
TOULOUSE-BLAGNAC,2024020116,0,10.2,85
TOULOUSE-BLAGNAC,2024020117,0,10.1,86
TOULOUSE-BLAGNAC,2024020118,0,9.9,88
TOULOUSE-BLAGNAC,2024020119,0,10,89
TOULOUSE-BLAGNAC,2024020120,0,9.8,91
TOULOUSE-BLAGNAC,2024020121,0,9.8,92
TOULOUSE-BLAGNAC,2024020122,0,9.8,92
TOULOUSE-BLAGNAC,2024020123,0,9.7,93
TOULOUSE-BLAGNAC,2024020200,0,9.7,92
TOULOUSE-BLAGNAC,2024020201,0,9.7,95
TOULOUSE-BLAGNAC,2024020202,0,9.7,94
TOULOUSE-BLAGNAC,2024020203,0,9.3,97
TOULOUSE-BLAGNAC,2024020204,0,9.4,98
TOULOUSE-BLAGNAC,2024020205,0,9.4,98
TOULOUSE-BLAGNAC,2024020206,0,9.2,98
TOULOUSE-BLAGNAC,2024020207,0,9.3,95
TOULOUSE-BLAGNAC,2024020208,0,9.5,93
TOULOUSE-BLAGNAC,2024020209,0,10.1,93
TOULOUSE-BLAGNAC,2024020210,0,10.2,96
TOULOUSE-BLAGNAC,2024020211,0,10.8,93
TOULOUSE-BLAGNAC,2024020212,0,11.6,87
TOULOUSE-BLAGNAC,2024020213,0,11.9,83
TOULOUSE-BLAGNAC,2024020214,0,11.2,85
TOULOUSE-BLAGNAC,2024020215,0,11.4,84
TOULOUSE-BLAGNAC,2024020216,0,11.5,83
TOULOUSE-BLAGNAC,2024020217,0,11.2,83
TOULOUSE-BLAGNAC,2024020218,0,9.9,85
TOULOUSE-BLAGNAC,2024020219,0,8.8,87
TOULOUSE-BLAGNAC,2024020220,0,8.3,90
TOULOUSE-BLAGNAC,2024020221,0,8,93
TOULOUSE-BLAGNAC,2024020222,0,7.1,94
TOULOUSE-BLAGNAC,2024020223,0,7.1,95
TOULOUSE-BLAGNAC,2024020300,0,7.7,93
TOULOUSE-BLAGNAC,2024020301,0,6,95
TOULOUSE-BLAGNAC,2024020302,0,5.9,97
TOULOUSE-BLAGNAC,2024020303,0,5.2,98
TOULOUSE-BLAGNAC,2024020304,0,3.4,98
TOULOUSE-BLAGNAC,2024020305,0,3.7,99
TOULOUSE-BLAGNAC,2024020306,0,4.4,99
TOULOUSE-BLAGNAC,2024020307,0,4.8,99
TOULOUSE-BLAGNAC,2024020308,0,5.3,99
TOULOUSE-BLAGNAC,2024020309,0,6.2,99
TOULOUSE-BLAGNAC,2024020310,0,6.8,99
TOULOUSE-BLAGNAC,2024020311,0,7.3,99
TOULOUSE-BLAGNAC,2024020312,0,7.7,99
TOULOUSE-BLAGNAC,2024020313,0,8,97
TOULOUSE-BLAGNAC,2024020314,0,8.1,96
TOULOUSE-BLAGNAC,2024020315,0,8.1,94
TOULOUSE-BLAGNAC,2024020316,0,8.1,92
TOULOUSE-BLAGNAC,2024020317,0,8,93
TOULOUSE-BLAGNAC,2024020318,0,7.5,95
TOULOUSE-BLAGNAC,2024020319,0,6.9,95
TOULOUSE-BLAGNAC,2024020320,0,6.4,96
TOULOUSE-BLAGNAC,2024020321,0,6.2,97
TOULOUSE-BLAGNAC,2024020322,0,6.1,97
TOULOUSE-BLAGNAC,2024020323,0,5.7,98
TOULOUSE-BLAGNAC,2024020400,0,5.7,98
TOULOUSE-BLAGNAC,2024020401,0,5.5,98
TOULOUSE-BLAGNAC,2024020402,0,5,97
TOULOUSE-BLAGNAC,2024020403,0,4.9,97
TOULOUSE-BLAGNAC,2024020404,0,4.8,97
TOULOUSE-BLAGNAC,2024020405,0,4.8,98
TOULOUSE-BLAGNAC,2024020406,0,4.3,98
TOULOUSE-BLAGNAC,2024020407,0,4.6,98
TOULOUSE-BLAGNAC,2024020408,0,4.6,99
TOULOUSE-BLAGNAC,2024020409,0,4.8,99
TOULOUSE-BLAGNAC,2024020410,0,5.2,99
TOULOUSE-BLAGNAC,2024020411,0,5.3,99
TOULOUSE-BLAGNAC,2024020412,0,5.9,98
TOULOUSE-BLAGNAC,2024020413,0,6.6,96
TOULOUSE-BLAGNAC,2024020414,0,6.6,94
TOULOUSE-BLAGNAC,2024020415,0,6.5,93
TOULOUSE-BLAGNAC,2024020416,0,6.6,94
TOULOUSE-BLAGNAC,2024020417,0,6.2,95
TOULOUSE-BLAGNAC,2024020418,0,5.6,97
TOULOUSE-BLAGNAC,2024020419,0,5.2,98
TOULOUSE-BLAGNAC,2024020420,0,5,98
TOULOUSE-BLAGNAC,2024020421,0,5,98
TOULOUSE-BLAGNAC,2024020422,0,4.7,98
TOULOUSE-BLAGNAC,2024020423,0,4.5,98
TOULOUSE-BLAGNAC,2024020500,0,4.3,98
TOULOUSE-BLAGNAC,2024020501,0,4,99
TOULOUSE-BLAGNAC,2024020502,0,3.9,99
TOULOUSE-BLAGNAC,2024020503,0,3.6,99
TOULOUSE-BLAGNAC,2024020504,0,3.6,99
TOULOUSE-BLAGNAC,2024020505,0,3.2,99
TOULOUSE-BLAGNAC,2024020506,0,2.9,99
TOULOUSE-BLAGNAC,2024020507,0,2.6,99
TOULOUSE-BLAGNAC,2024020508,0,2.7,99
TOULOUSE-BLAGNAC,2024020509,0,2.9,99
TOULOUSE-BLAGNAC,2024020510,0,3.2,99
TOULOUSE-BLAGNAC,2024020511,0,3.8,97
TOULOUSE-BLAGNAC,2024020512,0,4.6,93
TOULOUSE-BLAGNAC,2024020513,0,,90
TOULOUSE-BLAGNAC,2024020514,0,6.1,86
TOULOUSE-BLAGNAC,2024020515,0,6,86
TOULOUSE-BLAGNAC,2024020516,0,5.4,89
TOULOUSE-BLAGNAC,2024020517,0,5.4,93
TOULOUSE-BLAGNAC,2024020518,0,5.3,96
TOULOUSE-BLAGNAC,2024020519,0,5.5,94
TOULOUSE-BLAGNAC,2024020520,0,5.1,93
TOULOUSE-BLAGNAC,2024020521,0,5.3,94
TOULOUSE-BLAGNAC,2024020522,0,5.3,95
TOULOUSE-BLAGNAC,2024020523,0,5.3,96
TOULOUSE-BLAGNAC,2024020600,0,5.3,95
TOULOUSE-BLAGNAC,2024020601,0,5.2,96
TOULOUSE-BLAGNAC,2024020602,0,5.1,97
TOULOUSE-BLAGNAC,2024020603,0,5.2,97
TOULOUSE-BLAGNAC,2024020604,0,4.8,93
TOULOUSE-BLAGNAC,2024020605,0,4.7,95
TOULOUSE-BLAGNAC,2024020606,0,4.7,95
TOULOUSE-BLAGNAC,2024020607,0,4.6,94
TOULOUSE-BLAGNAC,2024020608,0,4.6,94
TOULOUSE-BLAGNAC,2024020609,0,5.1,92
TOULOUSE-BLAGNAC,2024020610,0,5.6,87
TOULOUSE-BLAGNAC,2024020611,0,6.1,84
TOULOUSE-BLAGNAC,2024020612,0,7.4,80
TOULOUSE-BLAGNAC,2024020613,0,8.7,76
TOULOUSE-BLAGNAC,2024020614,0,9.7,72
TOULOUSE-BLAGNAC,2024020615,0,9.9,70
TOULOUSE-BLAGNAC,2024020616,0,9.8,73
TOULOUSE-BLAGNAC,2024020617,0,9.3,76
TOULOUSE-BLAGNAC,2024020618,0,9.2,76
TOULOUSE-BLAGNAC,2024020619,0,9,77
TOULOUSE-BLAGNAC,2024020620,0,8.5,81
TOULOUSE-BLAGNAC,2024020621,0,8.2,80
TOULOUSE-BLAGNAC,2024020622,0,7.6,83
TOULOUSE-BLAGNAC,2024020623,0,7.2,86
TOULOUSE-BLAGNAC,2024020700,0,6.5,87
TOULOUSE-BLAGNAC,2024020701,0,5.5,88
TOULOUSE-BLAGNAC,2024020702,0,3.6,93
TOULOUSE-BLAGNAC,2024020703,0,2.9,95
TOULOUSE-BLAGNAC,2024020704,0,2.4,95
TOULOUSE-BLAGNAC,2024020705,0,1.6,95
TOULOUSE-BLAGNAC,2024020706,0,1.2,96
TOULOUSE-BLAGNAC,2024020707,0,,97
TOULOUSE-BLAGNAC,2024020708,0,2,97
TOULOUSE-BLAGNAC,2024020709,0,4.6,90
TOULOUSE-BLAGNAC,2024020710,0,8.3,77
TOULOUSE-BLAGNAC,2024020711,0,11.2,68
TOULOUSE-BLAGNAC,2024020712,0,13.2,60
TOULOUSE-BLAGNAC,2024020713,0,14.2,55
TOULOUSE-BLAGNAC,2024020714,0,15.6,51
TOULOUSE-BLAGNAC,2024020715,0,16.1,49
TOULOUSE-BLAGNAC,2024020716,0,15.3,51
TOULOUSE-BLAGNAC,2024020717,0,13.6,59
TOULOUSE-BLAGNAC,2024020718,0,12.4,66
TOULOUSE-BLAGNAC,2024020719,0,11.8,74
TOULOUSE-BLAGNAC,2024020720,0,11,75
TOULOUSE-BLAGNAC,2024020721,0,11.4,76
TOULOUSE-BLAGNAC,2024020722,0,12.8,69
TOULOUSE-BLAGNAC,2024020723,0,12.3,72
TOULOUSE-BLAGNAC,2024020800,0,11.3,78
TOULOUSE-BLAGNAC,2024020801,0,11,81
TOULOUSE-BLAGNAC,2024020802,0,10.8,85
TOULOUSE-BLAGNAC,2024020803,0,11,86
TOULOUSE-BLAGNAC,2024020804,0,10.9,88
TOULOUSE-BLAGNAC,2024020805,0,10.7,86
TOULOUSE-BLAGNAC,2024020806,0,9.6,93
TOULOUSE-BLAGNAC,2024020807,0,8.1,95
TOULOUSE-BLAGNAC,2024020808,0,8.7,96
TOULOUSE-BLAGNAC,2024020809,0,11.9,78
TOULOUSE-BLAGNAC,2024020810,0,13.8,72
TOULOUSE-BLAGNAC,2024020811,0,16.7,61
TOULOUSE-BLAGNAC,2024020812,0,18.4,54
TOULOUSE-BLAGNAC,2024020813,0,18.2,51
TOULOUSE-BLAGNAC,2024020814,0,18.2,50
TOULOUSE-BLAGNAC,2024020815,0,17.9,45
TOULOUSE-BLAGNAC,2024020816,0,16.6,46
TOULOUSE-BLAGNAC,2024020817,0,15.1,50
TOULOUSE-BLAGNAC,2024020818,0,14.3,55
TOULOUSE-BLAGNAC,2024020819,0,13.8,58
TOULOUSE-BLAGNAC,2024020820,0,13.3,62
TOULOUSE-BLAGNAC,2024020821,0,12.6,68
TOULOUSE-BLAGNAC,2024020822,0,11.6,81
TOULOUSE-BLAGNAC,2024020823,0.2,11.3,87
TOULOUSE-BLAGNAC,2024020900,0,11.1,87
TOULOUSE-BLAGNAC,2024020901,0,11.4,84
TOULOUSE-BLAGNAC,2024020902,0,11.3,83
TOULOUSE-BLAGNAC,2024020903,0,11.3,83
TOULOUSE-BLAGNAC,2024020904,0,11.9,80
TOULOUSE-BLAGNAC,2024020905,0,12.1,78
TOULOUSE-BLAGNAC,2024020906,0,11.7,83
TOULOUSE-BLAGNAC,2024020907,0,11.7,82
TOULOUSE-BLAGNAC,2024020908,0,11.4,85
TOULOUSE-BLAGNAC,2024020909,0,12.3,83
TOULOUSE-BLAGNAC,2024020910,0,12.9,81
TOULOUSE-BLAGNAC,2024020911,0,13.1,84
TOULOUSE-BLAGNAC,2024020912,0.2,14.3,75
TOULOUSE-BLAGNAC,2024020913,0,15.7,67
TOULOUSE-BLAGNAC,2024020914,0,16.5,63
TOULOUSE-BLAGNAC,2024020915,0,16.3,63
TOULOUSE-BLAGNAC,2024020916,0,15.4,64
TOULOUSE-BLAGNAC,2024020917,0,14.3,71
TOULOUSE-BLAGNAC,2024020918,0,13,75
TOULOUSE-BLAGNAC,2024020919,0,12.9,75
TOULOUSE-BLAGNAC,2024020920,0,12.9,72
TOULOUSE-BLAGNAC,2024020921,0,12.4,74
TOULOUSE-BLAGNAC,2024020922,0,12.1,72
TOULOUSE-BLAGNAC,2024020923,0,11.8,74
TOULOUSE-BLAGNAC,2024021000,0,11.3,78
TOULOUSE-BLAGNAC,2024021001,0,10.7,81
TOULOUSE-BLAGNAC,2024021002,0,10.3,85
TOULOUSE-BLAGNAC,2024021003,0,10.5,85
TOULOUSE-BLAGNAC,2024021004,0.2,10.8,90
